interval_frameComposited_VideoEncoded,interval_VideoReceivedByClient_VideoDecoded,interval_network,(client_stats.video_decoder_queue.as_secs_f32()*1000.).to_string(),(client_stats.rendering.as_secs_f32()*1000.).to_string(),(client_stats.vsync_queue.as_secs_f32()*1000.).to_string(),interval_total_pipeline,target_bitrate,plr,bitrate_statistics,total_packets_send,average_packet_size,shard_loss_rate,client_stats.bytes_count.to_string(),frame_send_timestamp,first_packet_arrive,last_packet_arrive,frame_arrive_timestamp,total_size_for_this_frame,total_packets_for_this_frame,timestamp_delta_string,arrival_time_delta_ms_string,packet_size_delta_string,network_estimate,threshold_c,m_trend,target_bitrate_bps_inrtc,current_state,next_state,bitrate_pass_to_webrtc,difference.to_string(),last_decrease,link_lower,link_upper,link_has_estimate,link_estimate,link_devia,test_thr,input_thr,bitrate_estimate_rtc.to_string(),gradient_c.to_string(),delta.to_string(),self.state.to_string(),frame.target_timestamp.as_nanos().to_string(),client_stats.flag_debug.to_string(),client_stats.is_idr.to_string(),AIMD_MANGER.lock().normalize_delta.to_string(),experiment_target_timestamp
9.5225,6.058021,11.859319,10.770729,0.83796805,28.696716,73.417656,40,0,,,,0,64134,1723190693359192,1712552978647376,1712552978648867,1712552978648994,64134,1,14.339,18.002,0,normal,6,-1.1007272952914724,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,122261252.12702101,122261252.12702101,-0.8192343107909175,8683.777777777781,1,11628273200900,0,false,0.23850708007812507,20240809_160453
9.4210005,5.663073,9.141905,12.79776,0.938698,28.508465,73.418106,40,,,,,0,61798,1723190693372934,1712552978655008,1712552978661227,1712552978661337,61798,1,13.742,7.632000000000001,0,normal,6,-0.9567316809838639,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,98635149.41277292,98635149.41277292,-0.7207299068311399,11019.777777777781,1,11628287168598,0,false,0.3026672363281251,20240809_160453
9.202101,5.226667,6.4581523,16.888279,0.79099,28.588102,73.29659,40,,,,,0,60528,1723190693386422,1712552978670785,1712552978671580,1712552978671640,60528,1,13.488,15.777000000000001,0,normal,6,-0.8547425299592735,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,101308386.86211455,101308386.86211455,-0.6176440285636794,12289.777777777781,1,11628301140972,0,false,0.3375488281250001,20240809_160453
9.142699,5.523542,7.768875,13.746771,0.755573,28.660019,73.41778,40,,,,,0,57170,1723190693401150,1712552978683493,1712552978688272,1712552978688338,57170,1,14.728,12.708,0,normal,6,-0.8422223393348653,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,93931039.98898791,93931039.98898791,-0.5073583892595925,15647.777777777781,1,11628315021687,0,false,0.42977905273437506,20240809_160453
9.3457,5.576406,6.069939,16.759998,0.90375,28.473106,73.323,40,,,,,0,61768,1723190693414514,1712552978698719,1712552978699072,1712552978699201,61768,1,13.364,15.226,0,normal,6,-0.7260042270882094,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,95115793.11024395,95115793.11024395,-0.3915022321731978,11049.777777777781,1,11628328979365,0,false,0.3034912109375001,20240809_160453
9.5778,5.567656,5.109034,17.42276,0.772136,28.538591,73.38948,40,,,,,0,62704,1723190693428442,1712552978710922,1712552978712436,1712552978712498,62704,1,13.928,12.203,0,normal,6,-0.6797753318673382,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,100801219.88131501,100801219.88131501,-0.2705324276227148,10113.777777777781,1,11628342946164,0,false,0.2777832031250001,20240809_160453
9.2576,5.870417,19.997997,2.651875,0.781406,28.580574,73.38796,40,,,,,0,53936,1723190693442248,1712552978724303,1712552978740609,1712552978740806,53936,1,13.806000000000001,13.381,0,normal,6,-0.6639877553932674,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,84452218.28744203,84452218.28744203,-0.14514433757399675,18881.77777777778,1,11628356891394,0,false,0.5186035156250001,20240809_160453
9.2347,6.197708,10.605382,11.753385,0.797448,28.60438,73.3762,40,,,,,0,62738,1723190693455970,1712552978740656,1712552978745111,1712552978745228,62738,1,13.722,16.353,0,normal,6,-0.6076798670224083,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,98766793.22017998,98766793.22017998,-0.017667726682039992,10079.777777777781,1,11628370819810,0,false,0.2768493652343751,20240809_160453
9.46,5.443333,14.291442,12.536927,0.866355,28.4332,77.95836,40,,,,,0,64760,1723190693469946,1712552978758684,1712552978759039,1712552978759188,64760,1,13.976,18.028,0,normal,6,-0.33840435895078685,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,100719183.57323475,100719183.57323475,0.10799683227889595,8057.777777777781,2,11628380160296,0,false,0.22131347656250008,20240809_160453
9.2605,5.93625,5.8911557,16.377031,0.873438,28.417618,73.349495,40,,,,,0,62392,1723190693483881,1712552978765799,1712552978768683,1712552978768755,62392,1,13.935,7.115,0,normal,6,-0.18272050831914294,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,116177328.64380427,116177328.64380427,0.22967468722550421,10425.777777777781,2,11628398749249,0,false,0.2863525390625001,20240809_160453
9.5902,5.404584,11.606558,12.1909895,0.87494797,28.452791,73.41227,40,,,,,0,60365,1723190693498214,1712552978783997,1712552978787189,1712552978787323,60365,1,14.333,18.198,0,normal,6,-0.027409374982839338,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,123436331.84726503,123436331.84726503,0.34642717599899986,12452.777777777781,2,11628412648513,0,false,0.34202575683593756,20240809_160453
9.624101,6.1878653,13.851297,8.146771,1.036302,28.227543,73.41719,40,,,,,0,63610,1723190693512134,1712552978794108,1712552978804437,1712552978804543,63610,1,13.92,10.111,0,normal,6,0.1498340796607584,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,113505846.88060889,113505846.88060889,0.4581750884136283,9207.777777777781,2,11628426581314,0,false,0.25289916992187506,20240809_160453
9.4941,6.5327606,10.512753,11.056562,0.96239597,28.323969,73.43824,40,,,,,0,60649,1723190693525554,1712552978810223,1712552978815028,1712552978815149,60649,1,13.42,16.115000000000002,0,normal,6,0.29271117947236885,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,101325915.59962137,101325915.59962137,0.5636414204656711,12168.777777777781,2,11628440538530,0,false,0.3342254638671876,20240809_160453
9.3061,5.660156,5.867357,17.549583,0.771823,28.717184,77.9539,40,,,,,0,63596,1723190693539250,1712552978821414,1712552978823110,1712552978823213,63596,1,13.696,11.191,0,normal,6,0.38410315597615996,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,105311063.08425595,105311063.08425595,0.6637352916827235,9221.777777777781,2,11628449858413,0,false,0.25328369140625007,20240809_160453
9.1386,5.674739,15.893268,6.24474,0.785052,28.631212,73.4474,40,,,,,0,61298,1723190693553298,1712552978835181,1712552978848330,1712552978848466,61298,1,14.048,13.767,0,normal,6,0.3696764992033713,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,90773462.39702667,90773462.39702667,0.7578269705188854,11519.777777777781,2,11628468413248,0,false,0.3164001464843751,20240809_160453
9.1333,5.430781,4.77196,18.074064,0.809479,28.529528,73.34911,40,,,,,0,64700,1723190693566988,1712552978849256,1712552978850786,1712552978850848,64700,1,13.69,14.075000000000001,0,normal,6,0.3056226774004605,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,93336099.87788795,93336099.87788795,0.8444794833544065,8117.777777777781,2,11628482400860,0,false,0.22296142578125008,20240809_160453
9.1264,6.389791,7.473165,16.844688,0.89776,28.602179,73.44229,40,,,,,0,63091,1723190693581195,1712552978863038,1712552978864781,1712552978864845,63091,1,14.207,13.782,0,normal,6,0.17231292230467443,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,97140225.64475307,97140225.64475307,0.9218576920296813,9726.777777777781,2,11628496267515,0,false,0.26715393066406257,20240809_160453
8.2939,6.0775523,6.444361,2.8516672,0.801822,28.643902,59.552704,40,,,,,0,63678,1723190693608736,1712552978890904,1712552978893014,1712552978893092,63678,1,27.541,27.866,0,normal,6,-0.031615505624560655,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,118127415.77291298,118127415.77291298,0.9788315212505831,9139.777777777781,2,11628524200287,0,false,0.2510314941406251,20240809_160453
8.4977,5.519948,5.6555133,2.980208,0.873073,28.538105,59.39665,40,,,,,0,66049,1723190693622495,1712552978905029,1712552978907326,1712552978907446,66049,1,13.759,14.125,0,normal,6,-0.2663102217738585,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,135967517.18479338,135967517.18479338,1.0257329730011369,6768.777777777781,2,11628538183373,0,false,0.18591003417968757,20240809_160453
8.5992,6.178802,7.109779,0.477761,0.90442705,28.468657,59.491627,40,,,,,0,66020,1723190693636871,1712552978918829,1712552978923102,1712552978923217,66020,1,14.376,13.8,0,normal,6,-0.48672602428445466,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,112221468.15927832,112221468.15927832,1.0635614243463192,6797.777777777781,2,11628552102693,0,false,0.18670654296875008,20240809_160453
9.4657,5.832864,8.852786,0.01948,0.887916,28.525772,59.52692,40,,,,,0,64574,1723190693651104,1712552978937164,1712552978937661,1712552978937871,64574,1,14.233,18.335,0,normal,6,-0.4868328406654837,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,112221468.15927832,112221468.15927832,1.0921644603676093,8243.777777777781,2,11628565968797,0,false,0.22642211914062507,20240809_160453
9.3697,6.098594,8.192485,0.905208,0.91770905,29.69785,59.372746,40,0,,,,0,59642,1723190693664272,1712552978946835,1712552978949313,1712552978949407,59642,1,13.168000000000001,9.671,0,normal,6,-0.5370723134639027,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,127222196.37797746,127222196.37797746,1.1155052048316254,13175.777777777781,2,11628579892914,0,false,0.3618835449218751,20240809_160453
9.5877,7.6811457,7.2826667,0.019843,0.91911495,29.800428,59.439697,40,,,,,0,69655,1723190693678334,1712552978960280,1712552978962392,1712552978962493,69655,1,14.062000000000001,13.445,0,normal,6,-0.5919106261299154,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,137764097.82206333,137764097.82206333,1.132811952563352,3162.777777777781,2,11628593780715,0,false,0.08686828613281258,20240809_160453
9.5307,6.048386,5.25135,1.096094,0.87682295,30.334112,59.486664,40,,,,,0,68523,1723190693692533,1712552978974787,1712552978976278,1712552978976443,68523,1,14.199,14.507,0,normal,6,-0.6835117408364078,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,155550346.30076975,155550346.30076975,1.1434321868096913,4294.777777777781,2,11628607658839,0,false,0.11795959472656259,20240809_160453
9.2153,5.790573,6.589921,0.914531,0.98255193,30.315096,59.42577,40,,,,,0,70331,1723190693706181,1712552978989498,1712552978990610,1712552978990686,70331,1,13.648,14.711,0,normal,6,-0.7415409100214431,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,165871381.16260016,165871381.16260016,1.14937383122347,2486.777777777781,2,11628621576846,0,false,0.06830139160156258,20240809_160453
9.3468,6.414895,12.04178,0.01125,1.513907,23.932869,59.5149,40,,,,,0,66743,1723190693719987,1712552979008416,1712552979010594,1712552979010708,66743,1,13.806000000000001,18.918,0,normal,6,-0.6822612962325718,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,203844741.64344355,203844741.64344355,1.1502257954164528,6074.777777777781,2,11628635437798,0,false,0.1668487548828126,20240809_160453
9.026501,7.997552,9.44761,0.021771,1.020781,26.105976,59.35759,40,,,,,0,69374,1723190693733350,1712552979020467,1712552979021167,1712552979021320,69374,1,13.363,12.051,0,normal,6,-0.5680135148001262,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,225140461.68920866,225140461.68920866,1.1483018770499809,3443.777777777781,2,11628649344902,0,false,0.09458618164062509,20240809_160453
9.1934,5.889844,6.535398,0.061562,0.899688,30.139076,58.953865,40,,,,,0,66891,1723190693747785,1712552979030200,1712552979033284,1712552979033367,66891,1,14.435,9.733,0,normal,6,-0.4866236948784221,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,188210326.58528113,188210326.58528113,1.1429309030517962,5926.777777777781,2,11628663580198,0,false,0.1627838134765626,20240809_160453
9.6234,6.202084,10.5459175,0.030988999,1.29375,25.66814,59.36668,40,,,,,0,69982,1723190693761726,1712552979044359,1712552979050913,1712552979051050,69982,1,13.941,14.159,0,normal,6,-0.30386863497303246,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,165011384.1269406,165011384.1269406,1.1338844917236073,2835.777777777781,2,11628677075966,0,false,0.07788696289062509,20240809_160453
9.191899,6.6117187,8.257452,0.035729002,1.204479,31.055172,59.42215,40,,,,,0,56052,1723190693775105,1712552979057657,1712552979058850,1712552979059225,56052,1,13.379,13.298,0,normal,6,-0.19482892940675756,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,174911830.77391782,174911830.77391782,1.1244726915961076,16765.77777777778,2,11628691061682,0,false,0.4604858398437501,20240809_160453
8.9895,6.230416,9.697646,0.016823,0.808802,28.609583,59.461773,40,,,,,0,71268,1723190693789423,1712552979071857,1712552979076224,1712552979076357,71268,1,14.318,14.200000000000001,0,normal,6,-0.05195777925049783,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,140789867.8699654,140789867.8699654,1.113012728559267,1549.777777777781,2,11628704751814,0,false,0.04256591796875009,20240809_160453
8.9593,6.449114,5.950302,0.022188,0.820417,30.309,59.232018,40,,,,,0,72723,1723190693803019,1712552979087726,1712552979088214,1712552979088311,72723,1,13.596,15.869,0,normal,6,0.0801279935941882,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,145739324.00501534,145739324.00501534,1.0998742137964612,94.77777777778101,2,11628718495803,0,false,0.002603149414062589,20240809_160453
9.1114,5.6748443,7.088875,0.024739,0.89552104,30.049692,59.449173,40,,,,,0,72173,1723190693817133,1712552979098936,1712552979103068,1712552979103155,72173,1,14.114,11.21,0,normal,6,0.20441647172350183,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,123159222.48382778,123159222.48382778,1.0851216761605438,644.777777777781,2,11628732076283,0,false,0.01770935058593759,20240809_160453
9.1143,6.2566147,7.205964,0.038073003,0.859947,29.482124,59.28212,40,,38.78381,39,62153,0,75271,1723190693831009,1712552979113319,1712552979116908,1712552979117052,75271,1,13.876,14.383000000000001,0,normal,6,0.2812817025669852,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,135552068.06536612,135552068.06536612,1.0678111958929688,-2453.222222222219,1,11628745596880,0,false,-0.0673797607421874,20240809_160453
9.4336,5.866666,56.367027,0.100157,1.059375,24.399103,101.101036,40,,,,,0,70504,1723190693844722,1712552979171104,1712552979177752,1712552979177822,70504,1,13.713000000000001,57.785000000000004,0,normal,6,1.4816274358336035,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,112658228.60996269,112658228.60996269,1.0484850144321616,2313.777777777781,2,11628759381076,0,false,0.06354980468750009,20240809_160453
9.1754,6.136511,11.485364,7.2156253,1.959896,34.395256,73.21764,40,,,,,0.015873015873015872,85063,1723190693900434,1712552979186595,1712552979187189,1712552979187322,85063,1,55.712,15.491,0,normal,6,2.374514472483098,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,114800241.79502937,114800241.79502937,0.9684519649059302,-12245.222222222219,1,11628814600594,3,false,-0.3363250732421874,20240809_160453
9.558,9.189585,14.401382,0.001875,0.871041,34.827663,73.41974,40,,,,,0,258840,1723190693915323,1712552979196649,1712552979205714,1712552979206020,258840,1,14.889000000000001,10.054,0,normal,6,2.9143073629262743,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,129093140.74885622,129093140.74885622,0.8544502370161239,-186022.22222222222,1,11628828458980,0,true,-5.1092529296875,20240809_160453
10.064501,10.998697,26.762257,0.002813,0.906146,33.270447,87.32446,40,,,,,0,235475,1723190693929334,1712552979211046,1712552979233090,1712552979233514,235475,1,14.011000000000001,14.397,0,normal,6,3.0926276427131647,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,102691289.33279537,102691289.33279537,0.679617910284965,-162657.22222222222,1,11628842107149,0,true,-4.4675140380859375,20240809_160453
9.1571,9.6936455,14.538436,10.284636,0.72974,36.01378,87.37393,40,,,,,0,69598,1723190693941995,1712552979233113,1712552979235782,1712552979235857,69598,1,12.661,22.067,0,normal,6,3.3290621774280034,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,109139391.35702099,109139391.35702099,0.47771862277693844,3219.777777777781,2,11628855348148,0,false,0.08843383789062509,20240809_160453
9.2053,7.4595833,13.202608,17.210365,0.69474,35.708782,91.79617,40,,,,,0,67704,1723190693956565,1712552979238887,1712552979243184,1712552979245393,67704,1,14.57,5.774,0,normal,6,3.3813362508398557,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,110923273.18116762,110923273.18116762,0.25906576248177926,5113.777777777781,2,11628864723252,0,false,0.14045410156250007,20240809_160453
9.1624,6.014792,9.556608,21.169064,0.749844,35.075687,86.2671,40,10,,,,0,68992,1723190693969809,1712552979251666,1712552979257169,1712552979257345,68992,1,13.244,12.779,0,normal,6,3.360949171760456,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,99406516.95964698,99406516.95964698,0.03482204273607733,3825.777777777781,2,11628883514245,0,false,0.10507812500000008,20240809_160454
9.3771,5.521719,6.902331,23.988333,0.82729197,34.244144,87.23852,40,,,,,0,62957,1723190693983744,1712552979266459,1712552979269606,1712552979269663,62957,1,13.935,14.793000000000001,0,normal,6,3.248280101523773,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,107371445.04641853,107371445.04641853,-0.18827414321127744,9860.777777777781,1,11628895720307,0,false,0.2708343505859376,20240809_160454
9.304701,5.7948956,4.149402,26.707449,0.872969,33.450874,86.93249,40,,,,,0,56449,1723190693997887,1712552979280809,1712552979281268,1712552979281307,56449,1,14.143,14.35,0,normal,6,3.0434230867080125,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,110857999.04346228,110857999.04346228,-0.40436976216729836,16368.777777777781,1,11628908895078,0,false,0.44958190917968754,20240809_160454
9.5748,5.777292,4.634862,26.910831,0.797083,32.912273,87.379036,40,,,,,0,55409,1723190694011951,1712552979294023,1712552979295375,1712552979295626,55409,1,14.064,13.214,0,normal,6,2.7307963159754065,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,116404774.23520564,116404774.23520564,-0.6085415176687686,17408.77777777778,1,11628921914879,0,false,0.47814636230468754,20240809_160454
9.3439,5.411719,8.104042,27.382135,0.79140604,32.3609,87.18471,40,,,,,0,57317,1723190694025622,1712552979307510,1712552979309905,1712552979309964,57317,1,13.671000000000001,13.487,0,normal,6,2.3338572815909346,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,135976272.1540092,135976272.1540092,-0.7984846559052154,15500.777777777781,1,11628934993220,0,false,0.4257415771484376,20240809_160454
8.8503,6.042344,8.879735,23.921772,0.96526,31.613865,87.11288,40,,,,,0,57986,1723190694039196,1712552979325769,1712552979327190,1712552979327257,57986,1,13.574,18.259,0,normal,6,2.0277168340270633,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,164793923.97842416,164793923.97842416,-0.9716167934022942,14831.777777777781,1,11628948011208,0,false,0.40736694335937507,20240809_160454
9.0386,5.8811984,3.758323,29.891302,1.6581249,30.450327,87.29278,40,,,,,0,46274,1723190694052748,1712552979334431,1712552979335750,1712552979335819,46274,1,13.552,8.662,0,normal,6,1.7409276880503053,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,188292269.8969365,188292269.8969365,-1.1251321584279426,26543.77777777778,1,11628960810309,0,false,0.729046630859375,20240809_160454
9.3068,6.470572,7.8173604,24.331512,1.170104,31.452812,87.14776,40,,,,,0,50285,1723190694066972,1712552979349465,1712552979354097,1712552979354155,50285,1,14.224,15.034,0,normal,6,1.3453015518278384,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,143107207.49145237,143107207.49145237,-1.2535561065785492,22532.77777777778,1,11628973728095,0,false,0.6188812255859376,20240809_160454
8.8497,8.8566675,9.764023,21.01328,0.71937495,31.755224,87.23387,40,,,,,0,48138,1723190694080950,1712552979363442,1712552979369042,1712552979369120,48138,1,13.978,13.977,0,normal,6,0.8523074187861216,43.2,increase,increase,0,0,0,0,inf,false,,0.4,0,113122325.47402142,113122325.47402142,-1.3542127938321273,24679.77777777778,1,11628986512852,0,false,0.6778503417968751,20240809_160454
